country_source,year_source,event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,actor1_left,actor1_right,actor1_centre,actor1_unknown,actor2_left,actor2_right,actor2_centre,actor2_unknown,assoc_actor1_left,assoc_actor1_right,assoc_actor1_centre,assoc_actor1_unknown,assoc_actor2_left,assoc_actor2_right,assoc_actor2_centre,assoc_actor2_unknown,event_left,event_right,event_centre,event_partisan_type,predicted_partisan_type,confidence,event_partisan_type_final,classification_source
Germany,2022,DEU13402,2022-09-28,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Women (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Hamburg,Hamburg,NA,Hamburg - Hamburg-Nord,53.6149,10.0128,1,Hamburger Abendblatt,Subnational,"On 28 September 2022, 400 people protested at the General Consulate of Iran in Hamburg - Hamburg-Nord (Hamburg) against violence against women in Iran and in support of women in Iran. The current protests were triggered by the death of a woman who was arrested by the morality police for infringing hijab rules.",0,crowd size=400,1733203654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.06562972813844681,unknown,unknown
Germany,2022,DEU13405,2022-09-25,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Critical Mass,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Kempten (Allgau),NA,Kempten (Allgau),47.7262,10.3168,1,Merkur,Subnational,"On 25 September 2022, around 80 parents and children joined a Kidical mass in Kempten (Allgau) to demand safer bicycle routes for children in the city.",0,crowd size=around 80,1733203654,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2022,DEU13414,2022-10-01,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),BPD: The Grassroots Democratic Party of Germany,Protesters,Protesters (Germany),NA,Protesters,Protesters-Protesters,NA,276,Europe,Germany,Thuringen,Jena,NA,Jena,50.9281,11.5873,1,TLZ,Subnational,"On 1 October 2022, BPD members organized a protest in Jena against rising energy prices and lifting the sanctions on Russia. A group of counter-protesters gathered to oppose BPD's rally, calling for solidarity towards Ukraine and the Ukrainian people and denouncing the idea of opening Nord Stream 2 or lifting the sanctions on Russia.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2022,DEU13415,2022-10-06,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Eritrean Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Hessen,Giessen,NA,Giessen,50.586,8.6744,1,Hessische Niedersachsische Allgemeine,Subnational,"On 6 October 2022, at the call of an Eritrean association said to 'sympathize with the government of the country', about 600 people gathered in Giessen for a rally, declaring their support to the current government of Eritrea.",0,crowd size=about 600,1733203654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.06384167075157166,unknown,unknown
Germany,2022,DEU13431,2022-10-05,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Health Workers (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Berlin,Berlin,NA,Berlin - Mitte,52.5177,13.4024,1,Der Tagesspiegel,Subnational,"On 5 October 2022, about 1,000 health workers gathered in Berlin - Mitte, demanding higher wages and better working conditions.",0,"crowd size=about 1,000",1733203654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,left,0.7868391871452332,left,text_classification
Germany,2022,DEU13432,2022-10-07,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Labor Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen-Anhalt,Anhalt-Bitterfeld,NA,Bitterfeld-Wolfen,51.6427,12.3081,1,Mitteldeutschen Zeitung,Subnational,"On 7 October 2022, about 140 union delegates gathered for a rally in Bitterfeld-Wolfen, demanding relief measures to face rising energy prices and related economic costs.",0,crowd size=about 140,1733203654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.2123083621263504,unknown,unknown
Germany,2022,DEU13433,2022-10-06,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),IGM: Industrial Union of Metalworkers; Labor Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Munchen,NA,Munchen,48.1374,11.5755,1,Rote Fahne,National,"On 6 October 2022, about 3,000 workers and IGM delegates gathered for a rally in Munchen, demanding higher wages and other social benefits.",0,"crowd size=about 3,000",1733203654,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2022,DEU13434,2022-10-07,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),IGM: Industrial Union of Metalworkers; Labor Group (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Rheinland-Pfalz,Landau in der Pfalz,NA,Landau in der Pfalz,49.1981,8.1131,1,Rheinpfalz,Subnational,"On 7 October 2022, about 1,000 employees and IGM delegates gathered for a rally in Landau in der Pfalz, demanding higher wages and other social benefits amid rising living costs and energy prices.",0,"crowd size=about 1,000",1733203654,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,left_only,NA,NA,left_only,original
Germany,2022,DEU13435,2022-10-05,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Migrants (International); Protesters (International),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Brandenburg,Potsdam,NA,Potsdam,52.4001,13.0641,1,Markische Allgemeine,Subnational,"On 5 October 2022, people, including migrants and Migrants Advisory Council activists, gathered at Potsdam, demanding faster procedures of naturalization and residence permitting.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.11338961124420166,unknown,unknown
Germany,2022,DEU13436,2022-10-06,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Students (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Nordrhein-Westfalen,Stadteregion Aachen,NA,Aachen,50.7764,6.0857,1,Aachener Zeitung,Subnational,"On 6 October 2022, about 250 students gathered for a rally in Aachen, protesting against a decision of their university rectorate to dismiss a popular student event.",0,crowd size=about 250,1733203654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.2686782479286194,unknown,unknown
Germany,2022,DEU13437,2022-10-06,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Students (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Berlin,Berlin,NA,Berlin - Reinickendorf,52.5711,13.3459,1,Berliner Morgenpost,Subnational,"On 6 October 2022, students and parents of a school on the Scharfenberg island (Berlin - Reinickendorf) gathered for a rally at the ferry dock of the Scharfenberg island in Berlin - Reinickendorf, protesting against the planned dismissal of the school principal.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.34474340081214905,unknown,unknown
Germany,2022,DEU13438,2022-10-05,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Labor Group (Germany); Teachers (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Region Hannover,NA,Hannover,52.3705,9.7332,1,Mitteldeutschen Zeitung,National,"On 5 October 2022, about 1500 teachers and other employees of schools gathered for a rally in Hannover, protesting against understaffing.",0,crowd size=about 1500,1733203654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.06533005088567734,unknown,unknown
Germany,2022,DEU13439,2022-10-07,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Women (Germany),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Nordrhein-Westfalen,Rhein-Erft-Kreis,NA,Bergheim,50.9538,6.6399,1,Kolnische Rundschau,Subnational,"On 7 October 2022, activists gathered for a rally in Bergheim, demanding the protection of women's rights in Iran and protesting against violence. Protests were triggered by the death of a woman recently arrested by the morality police for infringing hijab rules.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.1573118418455124,unknown,unknown
Germany,2022,DEU13441,2022-10-01,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Protesters (Iran); Women (Germany); Women (Iran),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Braunschweig,NA,Braunschweig,52.264,10.5242,1,Helmstedter Nachrichten,Subnational,"On 1 October 2022, people, including Iranian nationals, protested against the Iranian leadership in Braunschweig, showing solidarity with their compatriots. The protesters were also holding pictures of the victims of the Iranian regime. Protests were triggered by the death of a woman recently arrested by the morality police for infringing hijab rules.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.057779163122177124,unknown,unknown
Germany,2022,DEU13444,2022-10-01,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Protesters (Iran); Women (Germany); Women (Iran),Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Bayern,Wurzburg,NA,Wurzburg,49.7884,9.9316,1,MAIN-POST,Subnational,"On 1 October 2022, around 200 citizens and activists, including Iranian nationals, protested against the Iranian leadership in Wurzburg and showed solidarity with women in Iran. Protests were triggered by the death of a woman recently arrested by the morality police for infringing hijab rules.",0,crowd size=around 200,1733203654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,unknown,unknown,0.03870416060090065,unknown,unknown
Germany,2022,DEU13447,2022-10-01,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Berlin,Berlin,NA,Berlin,52.5244,13.4105,1,Helmstedter Nachrichten,National,"On 1 October 2022, at the call of the Netzwerk Friedenskooperative, dozens of citizens and peace activists gathered in Berlin to demand the halting of Germany's arms sales to Ukraine and peace negotiations with Russia amid the war.",0,crowd size=dozens,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,0.3229552209377289,unknown,unknown
Germany,2022,DEU13448,2022-10-01,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Berlin,Berlin,NA,Berlin - Mitte,52.5177,13.4024,1,Mitteldeutschen Zeitung,National,"On 1 October 2022, at the call of right-wing groups, up to 800 people gathered at Alexanderplatz in Berlin - Mitte to denounce the federal government's sanctions on Russia amid the war in Ukraine, calling for the lifting of sanctions and for peace negotiations with Russia. The protesters also called for the reinstatement of the Nord Stream gas pipelines and a halt to the delivery of arms to Ukraine, so as to guarantee accessible energy prices throughout the summer. They also called for the resignation of Germany's Foreign Minister.",0,crowd size=up to 800,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.910060703754425,right,text_classification
Germany,2022,DEU13449,2022-10-01,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Berlin,Berlin,NA,Berlin - Mitte,52.5177,13.4024,1,Mitteldeutschen Zeitung,National,"On 1 October 2022, at the call of the Antimilitaristische Aktion group, activists gathered outside the Russian Embassy in Berlin - Mitte to protest against the Russian invasion of Ukraine.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.8466910123825073,right,text_classification
Germany,2022,DEU13450,2022-10-01,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Braunschweig,NA,Braunschweig,52.264,10.5242,1,Helmstedter Nachrichten,Subnational,"On 1 October 2022, around 80 protesters marched through the city center in Braunschweig, demanding the end of the war in Ukraine and the opening of peace negotiations with Russia.",0,crowd size=around 80,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.887751042842865,right,text_classification
Germany,2022,DEU13453,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Thuringen,Altenburger Land,NA,Altenburg,50.9853,12.4339,1,Belltower News,Other,"On 3 October 2022, around 3,800 far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Altenburg, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,"crowd size=around 3,800",1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9517070055007935,right,text_classification
Germany,2022,DEU13454,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen-Anhalt,Salzlandkreis,NA,Aschersleben,51.7555,11.4629,1,Belltower News,Other,"On 3 October 2022, far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Aschersleben, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9253569841384888,right,text_classification
Germany,2022,DEU13455,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen,Bautzen,NA,Bautzen,51.1813,14.4276,1,Belltower News,Other,"On 3 October 2022, 1,400 far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Bautzen, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,"crowd size=1,400",1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9697882533073425,right,text_classification
Germany,2022,DEU13456,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Berlin,Berlin,NA,Berlin - Mitte,52.5177,13.4024,1,Der Tagesspiegel,Subnational,"On 3 October 2022, 1,400 protesters, including representatives of the 'left-wing spectrum', marched from Potsdamer Platz to the city center in Berlin - Mitte, denouncing the federal government's energy policy. Isolated scuffles between demonstrators were reported, though the demonstration remained 'trouble-free' according to the police.",0,"crowd size=1,400",1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,0.3131982386112213,unknown,unknown
Germany,2022,DEU13457,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen,Leipzig,NA,Borna,51.1236,12.4997,1,Belltower News,Other,"On 3 October 2022, far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Borna, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9337695837020874,right,text_classification
Germany,2022,DEU13458,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen,Chemnitz,NA,Chemnitz,50.8323,12.9249,1,Belltower News,Other,"On 3 October 2022, far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Chemnitz, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9505142569541931,right,text_classification
Germany,2022,DEU13459,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Brandenburg,Cottbus,NA,Cottbus,51.7569,14.3361,1,Belltower News,Other,"On 3 October 2022, 2,000 far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Cottbus, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,"crowd size=2,000",1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9596736431121826,right,text_classification
Germany,2022,DEU13460,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen,Dresden,NA,Dresden,51.0509,13.7383,1,Belltower News,Other,"On 3 October 2022, 1,500 far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Dresden, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,"crowd size=1,500",1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.943286120891571,right,text_classification
Germany,2022,DEU13462,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Brandenburg,Frankfurt (Oder),NA,Frankfurt (Oder),52.3411,14.5494,1,Belltower News,Other,"On 3 October 2022, 1,700 far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Frankfurt (Oder), condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,"crowd size=1,700",1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9609600901603699,right,text_classification
Germany,2022,DEU13464,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Thuringen,Gotha,NA,Gotha,50.9459,10.6952,1,Belltower News,Other,"On 3 October 2022, around 1,000 far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Gotha, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,"crowd size=around 1,000",1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9491345882415771,right,text_classification
Germany,2022,DEU13465,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Niedersachsen,Gottingen,NA,Gottingen,51.5344,9.9323,1,Hessische Niedersachsische Allgemeine,National,"On 3 October 2022, several dozen activists-squatters occupied a building in Gottingen, protesting against its proposed sale to a private investor and calling for its transformation into a social center or a venue providing a public service.",0,crowd size=several dozen,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,left,0.6684006452560425,left,text_classification
Germany,2022,DEU13467,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Thuringen,Hildburghausen,NA,Hildburghausen,50.4265,10.7302,1,Belltower News,Other,"On 3 October 2022, hundreds of far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Hildburghausen, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=hundreds,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9427309036254883,right,text_classification
Germany,2022,DEU13468,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Thuringen,Saale-Holzland-Kreis,NA,Kahla,50.8022,11.5882,1,Belltower News,Other,"On 3 October 2022, hundreds of far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Kahla, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=hundreds,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9151409864425659,right,text_classification
Germany,2022,DEU13469,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen-Anhalt,Magdeburg,NA,Magdeburg,52.1307,11.642,1,Belltower News,Other,"On 3 October 2022, 2,500 far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Magdeburg, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,"crowd size=2,500",1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9651803374290466,right,text_classification
Germany,2022,DEU13470,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Thuringen,Schmalkalden-Meiningen,NA,Meiningen,50.568,10.4159,1,Belltower News,Other,"On 3 October 2022, hundreds of far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Meiningen, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=hundreds,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.949509859085083,right,text_classification
Germany,2022,DEU13471,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen-Anhalt,Burgenlandkreis,NA,Naumburg,51.1526,11.8103,1,Belltower News,Other,"On 3 October 2022, far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Naumburg, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.932352602481842,right,text_classification
Germany,2022,DEU13472,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Brandenburg,Oberhavel,NA,Oranienburg,52.7521,13.2433,1,Belltower News,Other,"On 3 October 2022, around 420 far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Oranienburg, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=around 420,1762894797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9617384076118469,right,text_classification
Germany,2022,DEU13473,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen-Anhalt,Borde,NA,Oschersleben (Bode),52.0269,11.228,1,Belltower News,Other,"On 3 October 2022, far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Oschersleben (Bode), condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9492291212081909,right,text_classification
Germany,2022,DEU13474,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen,Vogtlandkreis,NA,Plauen,50.495,12.1347,1,Belltower News,Other,"On 3 October 2022, far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Plauen, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9478101134300232,right,text_classification
Germany,2022,DEU13475,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Thuringen,Saale-Orla-Kreis,NA,Possneck,50.6946,11.5945,1,Belltower News,Other,"On 3 October 2022, hundreds of far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Possneck, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=hundreds,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9191313982009888,right,text_classification
Germany,2022,DEU13476,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Brandenburg,Potsdam,NA,Potsdam,52.4001,13.0641,1,Belltower News,Other,"On 3 October 2022, around 60 far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Potsdam, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=around 60,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9357804656028748,right,text_classification
Germany,2022,DEU13477,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen-Anhalt,Saalekreis,NA,Querfurt,51.3782,11.5988,1,Belltower News,Other,"On 3 October 2022, far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Querfurt, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9287294745445251,right,text_classification
Germany,2022,DEU13478,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen,Mittelsachsen,NA,Rosswein,51.0653,13.1846,1,Belltower News,Other,"On 3 October 2022, far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Rosswein, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9221036434173584,right,text_classification
Germany,2022,DEU13479,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Sachsen-Anhalt,Mansfeld-Sudharz,NA,Sangerhausen,51.4728,11.2981,1,Belltower News,Other,"On 3 October 2022, far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Sangerhausen, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.916291356086731,right,text_classification
Germany,2022,DEU13480,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Thuringen,Altenburger Land,NA,Schmolln,50.8974,12.3541,1,Belltower News,Other,"On 3 October 2022, far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Schmolln, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=no report,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9311025142669678,right,text_classification
Germany,2022,DEU13481,2022-10-03,2022,1,Demonstrations,Protests,Peaceful protest,Protesters (Germany),NA,Protesters,NA,NA,NA,Protesters only,NA,276,Europe,Germany,Thuringen,Sommerda,NA,Sommerda,51.1618,11.1176,1,Belltower News,Other,"On 3 October 2022, around 600 far-right representatives and supporters gathered on the Day of German Unity in anti-government protests in Sommerda, condemning the government's energy policy and the sanctions against Russia amid the war in Ukraine.",0,crowd size=around 600,1733203654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,right,0.9330710768699646,right,text_classification
